Grid ID 2019,Easting,Northing,Zone,Borough,co2_Accidental Fires,co2_Agriculture,co2_Aviation,co2_Biomass,co2_Commercial Cooking,co2_Construction,co2_Forestry,co2_Gas Leakage,co2_Heat and Power Generation,co2_Industrial Processes,co2_Machinery,co2_Rail,co2_Resuspension,co2_River,co2_Road Transport,co2_Waste,nox,pm10,pm2.5,nox_hotspot
889,547500,172500,Outer,Bexley,0.0,0.104311344993575,7.54047871681243,0.0,0.0,106.894582,0.0,0.27149,6732.320980900791,0.242807351,10.355258858105,117.7489066,0.0,0.0,1875.1225951223637,0.0,9.963416873748177,9.841202976781751,2.092668317420046,0
890,549500,172500,Non GLA,Non GLA,0.0,0.006044589663878,0.0,0.0,0.0,0.0,0.0,0.0,56.384089043705416,0.00192432,0.0037502042656692,0.0,0.0,0.0,0.0,0.0,0.06962144946139912,0.017932658329088802,0.009881308395552195,0
891,549500,172500,Outer,Bexley,0.0,3.8608424386181,0.0,0.0,0.0,0.0,0.0,0.00837,1300.6083099667887,0.048632537,2.39547166455462,0.0,0.0,0.0,1309.0882595204496,0.0,5.826704397222181,0.9618475828316452,0.4804092030804711,0
892,551500,172500,Non GLA,Non GLA,0.0,2.6077858641292,0.0,0.0,0.0,0.0,0.0,0.14096,3027.16099322223,1.650792827,5.53064913193489,0.0,0.0,0.0,7262.978540741955,0.0,19.545057377099617,3.2174824597106975,1.2507398059055066,0
893,553500,171500,Non GLA,Non GLA,0.0,8.13630804882704,0.0,0.0,0.0,0.0,0.0,0.03543,1462.2617008857615,0.164380911,2.47114587794765,0.0,0.0,0.0,401.3050278909652,0.0,3.109706367676452,0.44233247512059387,0.29314471497818007,0
894,507500,170500,Non GLA,Non GLA,0.0,1.87763182779218,0.0,0.0,0.0,0.0,0.0,0.09148,2772.9870008153325,0.0,3.41257614828595,0.0,0.0,0.0,2487.6431238164264,0.0,7.880648957850917,1.62374768033406,0.8452981480586536,0
895,509500,170500,Non GLA,Non GLA,0.0,0.41725135141383,0.0,0.0,0.0,0.0,0.0,0.30903,7012.339596111431,4.702414549,7.29585277268931,0.0,0.0,0.0,4483.730394263889,0.0,15.520299488579312,3.098033449939611,1.7892627241081551,0
896,511500,170500,Non GLA,Non GLA,0.0,1.83764930799153,0.0,0.0,0.0,0.0,0.0,9e-05,906.460133772239,0.0,0.0,0.4320429,0.0,0.0,100.12643439769931,0.0,1.48183468979266,0.17741700832724552,0.1348099713573476,0
897,511500,170500,Outer,Hounslow,0.0,1.03013527254802,0.0,0.0,0.0,0.0,0.0,0.0,1157.6979592382431,0.0,0.0,0.011344273,0.0,0.0,25.850617803629014,0.0,1.5006489538491288,0.1106338412404507,0.09144480633469221,0
898,511500,170500,Outer,Richmond,0.0,0.0006098332619644,0.0,0.0,0.0,0.0,0.0,0.0,40.63009013318736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026249233090377338,0.018211861500726276,0.010549660887542405,0
899,513500,170500,Outer,Richmond,0.0,0.521564189267288,0.0,0.0,0.0,159.3606427,0.0,0.32063,7450.027957051983,1.763104568,10.7084289209753,0.29118043,0.0,0.0,1554.9401355492319,0.0,8.045104674315786,1.765985068916233,1.2004695950020634,0
900,515500,170500,Outer,Richmond,0.0,4.27682859128158,0.0,0.0,0.0,168.4106473,0.0,0.22823,3535.1043275678085,7.360588878,1.64745040992079,0.134532949,0.0,0.0,2310.518654132233,0.0,9.350009878493303,3.7403174383946105,1.098558637761279,0
901,517500,170500,Outer,Richmond,0.0,0.548422977841667,0.0,0.0,0.0,101.6017195,0.0,0.26595,5735.352214627627,0.49508912,4.33071863019677,0.086134536,0.0,12.99161,1103.4441969087438,0.0,6.197276501842544,1.0438334765570465,0.604806741898873,0
902,517500,170500,Outer,Kingston,0.0,0.0299131798937904,0.0,0.0,0.0,0.0,0.0,0.0,1189.8996366464717,0.115626104,0.236213446791288,0.0,0.0,12.43859,285.6613026887775,0.0,1.7697529023209353,1.5786922306653701,0.3734579946005543,0
903,519500,170500,Outer,Kingston,0.0,1.1109333279637,0.0,0.0,0.0,135.6821074,0.0,0.26852,11510.436736496158,0.305346769,2.56096984574221,0.0,0.0,0.0,2731.178376872565,0.0,17.006691164602774,3.2774405492374967,1.2142492843085526,0
904,519500,170500,Outer,Richmond,0.0,0.244942478066303,0.0,0.0,0.0,0.0,0.0,0.0,183.4565941933279,0.143377459,0.564650757562335,0.0,0.0,0.0,553.7226502133133,0.0,1.5386708885153961,0.23226080394686907,0.11772472894680729,0
905,521500,170500,Outer,Merton,0.0,0.300971002313033,0.0,0.0,0.0,0.0,0.0,0.0,903.8875114541632,0.0,0.256937157654066,0.0,0.0,0.0,19.494938920973308,0.0,0.9187086977887534,0.09231555806471835,0.07626223738386521,0
906,521500,170500,Outer,Kingston,0.0,2.00496680432222,0.0,0.0,0.0,175.3482799,0.0,0.05926,2208.967703177341,0.0,1.71162941376773,0.0,0.0,0.0,5233.089002056323,0.0,15.450389471566826,2.855733019232226,1.0944232314676954,0
907,523500,170500,Outer,Merton,0.0,1.14742778064909,0.0,0.0,0.0,370.7982419,0.0,0.4192,9333.61063745667,7.170177683,7.88413308399975,0.0,0.0,0.0,2612.1498951607123,0.0,13.982226421599709,2.170903717127004,1.3511454009476545,0
908,525500,170500,Outer,Merton,0.0,0.0,0.0,0.0,0.0,666.5994852,0.0,0.72708,16561.43131767126,5.102554238,0.47070047611741,24.25460949,0.0,0.0,4258.866712738708,0.0,23.368606725677523,5.403892480193395,3.3265330511244393,0
909,527500,170500,Outer,Merton,0.0,0.164150394090156,0.0,0.0,0.0,436.8902342,0.0,0.48013,8648.82590148199,2.213681718,0.925886649531122,10.98346643,0.0,0.0,2549.008570473145,0.0,11.873660333735971,2.389299363459875,1.389348452346601,0
910,527500,170500,Outer,Wandsworth,0.0,0.0237932008058506,0.0,0.0,0.0,263.6241052,0.0,0.0,4839.123987695933,14.042796292999999,0.134206550508926,3.068832782,0.0,0.0,1482.1574285357965,0.0,6.786690274830188,1.0305355721302973,0.6240560325568085,0
911,529500,170500,Outer,Wandsworth,0.0,0.0,0.0,0.0,0.0,66.27133521,0.0,0.0,4862.588131539893,13.835994185999999,0.0443231088472985,9.227308273,0.0,0.0,1274.1966167399155,0.0,5.256197623901909,1.1616805354540445,0.6982713628071012,0
912,529500,170500,Outer,Merton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.58797029044973,0.152531409,0.0025498373430192,3.498203113,0.0,0.0,21.153363376171104,0.0,0.3007031858053051,0.09773654447022657,0.083522980356334,0
913,529500,170500,Outer,Lambeth,0.0,0.0,0.0,0.0,0.0,123.0016611,0.0,0.55012,8488.646331350637,1.528668546,0.256067666470736,122.07964566000001,0.0,0.0,2303.8384460014913,0.0,10.22983011127723,2.1610603439619944,1.393739739960291,0
914,531500,170500,Outer,Lambeth,0.0,0.0059841288386404,0.0,0.0,0.0,0.0,0.0,0.0,265.7064126305129,0.024558147,0.0247520182814965,0.0,0.0,0.0,352.4930742045505,0.0,0.9701228530865393,0.2232384594484758,0.09497018501646448,0
915,531500,170500,Outer,Croydon,0.0,1.67161119258007,0.0,0.0,0.0,184.8280598,0.0,0.264,6949.987020541348,0.410456423,6.91437817505539,0.0,0.0,0.0,2379.2566901758637,0.0,9.525497345667409,2.767873108911012,1.4018961791299551,0
916,533500,170500,Outer,Croydon,0.0,0.114147798758775,0.0,0.0,0.0,244.0510818,0.0,0.49527,5083.108293504597,5.299617673,1.39071094005021,0.0,0.0,0.0,1196.6600362047097,0.0,6.539990082860613,1.9090124753674123,1.3383563866181851,0
917,533500,170500,Outer,Lambeth,0.0,0.0206708843617901,0.0,0.0,0.0,67.04493056,0.0,0.0,2932.023797349096,2.25522361,0.251841671268525,0.293514523,0.0,0.0,724.2897359592922,0.0,3.1747394627743595,0.7532877895852987,0.4819823535367367,0
918,533500,170500,Outer,Southwark,0.0,0.0002567718997745,0.0,0.0,0.0,0.0,0.0,0.0,130.84144221537022,0.2513488,0.0031286604718057,0.639427018,0.0,0.0,248.6829431395081,0.0,0.6567111005197005,0.16900914929435823,0.05390143067296688,0
919,533500,170500,Outer,Bromley,0.0,0.0504176103786917,0.0,0.0,0.0,60.68425767,0.0,0.0,3536.2553591709184,3.522090921,0.614257826317572,1.476990987,0.0,0.0,979.1475691956107,0.0,4.382672003837539,0.8248055984458598,0.43971723874550445,0
920,535500,170500,Outer,Bromley,0.0,0.730189864974203,0.0,0.0,0.0,249.0364741,0.0,0.43142,10635.300099903605,4.31957424,2.1181508860382,90.21367281,0.0,0.0,4178.8581450291,0.0,17.1785830610344,4.566111321939317,3.0861062188419623,0
921,537500,170500,Outer,Lewisham,0.0,0.0976084041215542,0.0,0.0,0.0,0.0,0.0,0.0,214.82687573375011,0.019500302,0.268097303160322,0.0,0.0,0.0,174.81870365925778,0.0,0.7160768050919066,0.14277690341415578,0.07098887887257208,0
922,537500,170500,Outer,Bromley,0.0,1.52895126292714,0.0,0.0,0.0,107.7016641,0.0,0.19206,5772.321729293144,0.077178433,4.19952514306591,0.0,0.0,0.0,1672.4085232364532,0.0,7.917536907894219,1.2071441943233885,0.5971724543971781,0
923,539500,170500,Outer,Bromley,0.0,0.771110647210943,0.0,0.0,0.0,19.85561405,0.0,0.32437,6230.769140467777,0.669715877,5.58177487845061,0.0,0.0,0.0,1824.9972825272496,0.0,7.408951923971457,1.524860231373313,0.9006073591098649,0
924,539500,170500,Outer,Lewisham,0.0,0.0579304277369201,0.0,0.0,0.0,0.0,0.0,0.0,1502.9976339258774,0.183563502,0.419336834133424,0.0,0.0,0.0,906.448932251641,0.0,2.762410331368259,0.6647819755389042,0.35279140989131763,0
925,541500,170500,Outer,Bromley,0.0,5.31989352327116,0.0,0.0,0.0,102.4466096,0.0,0.04964,2540.937923737414,0.0,2.82416683732018,4.398493042,0.0,0.0,393.543223996478,0.0,3.7346682789410126,0.7668482894727253,0.40604255306958265,0
926,543500,170500,Outer,Bromley,0.0,2.92076095275669,0.0,0.0,0.0,62.74717861,0.0,0.18787,4212.573330056383,0.342072431,6.35445182045449,0.0,0.0,0.0,1715.596858383777,0.0,6.996848344585077,1.332055490810069,0.7907862757708429,0
927,545500,170500,Outer,Bromley,0.0,5.05893489795642,18.5197276048844,0.0,0.0,0.0,0.0,0.05664,1354.687121926882,0.0,2.32937525673982,0.0,0.0,0.0,2635.640632369045,0.0,7.827914028753729,1.6263637953510823,0.7137398489870125,0
928,545500,170500,Outer,Bexley,0.0,0.0001343573894169,0.0,0.0,0.0,0.0,0.0,0.0,14.51733440195978,0.0,6.19868473664334e-05,0.0,0.0,0.0,460.93030895467274,0.0,1.1159464083909598,0.2254790736276153,0.081476529751416,0
929,547500,170500,Outer,Bexley,0.0,0.345249972855255,0.0,0.0,0.0,171.9420313,0.0,0.25864,2188.3485667690493,15.43764734,0.545264789878533,0.0,0.0,0.0,3563.401797180146,0.0,11.81754942532454,3.0803964345019783,1.515233793633077,0
930,547500,170500,Outer,Bromley,0.0,0.18814363812025,0.0,0.0,0.0,103.1428601,0.0,0.0,669.1920462841238,11.39617671,0.297141491791894,0.0,0.0,0.0,4709.363520692351,0.0,13.03221718062919,7.423261318156689,1.2794306649663847,0
931,549500,170500,Non GLA,Non GLA,0.0,0.508663640593442,0.0,0.0,0.0,0.0,0.0,0.0,247.0625727798663,0.0,0.110737827499934,0.0,0.0,0.0,59.20497891765771,0.0,0.6300878724326631,0.10298621373184713,0.07510425116780874,0
932,549500,170500,Outer,Bexley,0.0,2.73002570988058,0.0,0.0,0.0,0.0,0.0,0.00936,1016.6885832799001,0.0,0.594334080849861,0.0,0.0,0.0,246.65708373691535,0.0,2.564255990809748,0.32374938537240067,0.22432215808435987,0
933,549500,170500,Outer,Bromley,0.0,0.0053153276113208,0.0,0.0,0.0,0.0,0.0,0.0,12.908189290291254,0.0,0.0011576462575731,0.0,0.0,0.0,437.3969397302781,0.0,1.1447488447995045,0.1996696802057291,0.11387160521733981,0
934,551500,170500,Non GLA,Non GLA,0.0,4.58976710484196,0.0,0.0,0.0,0.0,0.0,0.13377,2567.850503176246,4.136362696,5.88375218199718,0.0,0.0,0.0,767.8051286987164,0.0,3.6104742387371087,0.7852065271893995,0.5487934445573599,0
935,553500,169500,Non GLA,Non GLA,0.0,7.61467369514528,0.0,0.0,0.0,0.0,0.0,0.0106,490.7182337964857,0.124959925,1.76508636834049,6.743200721,0.0,0.0,13566.804717881283,0.0,25.346694962075112,5.656230925125454,1.2224937012361408,0
936,511500,168500,Non GLA,Non GLA,0.0,2.92076095275669,0.0,0.0,0.0,0.0,0.0,0.0444,1453.8402879637429,0.458209335,2.00047555759382,0.0,0.0,21.3103,758.497726212198,0.0,3.186385978184159,0.6137918203293197,0.37957012087473607,0
937,513500,168500,Non GLA,Non GLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27159,6749.948935273053,0.855875841,10.489844868639,0.0,0.0,1.05491,1793.7108028932053,0.0,7.203092758412993,1.992192325976469,1.450618270455736,0
938,513500,168500,Outer,Richmond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.412579572020299,0.008869453,0.0011266528338899,0.0,0.0,1.51854,0.0,0.0,0.03482129590120273,0.012622058304600513,0.004962161703307124,0
939,515500,168500,Non GLA,Non GLA,0.0,0.461316842992867,0.0,0.0,0.0,0.0,0.0,0.0,2257.214551587389,2.788540833,0.474491725727957,0.124996504,0.0,11.0926,1506.9325401915078,0.0,4.73251513813969,1.5134864737490634,0.9826926507263776,0
940,515500,168500,Outer,Richmond,0.0,1.44972518896765,0.0,0.0,0.0,31.3735893,0.0,0.1882,599.183072690979,4.943329961,1.49112711980354,0.0,0.0,17.47726,3178.057258412008,0.0,8.725411152613969,2.088331511723427,0.916469257994877,0
941,517500,168500,Outer,Richmond,0.0,3.42550508972887,0.0,0.0,0.0,0.0,0.0,0.12742,958.5890819952084,2.38315551,0.237803325660227,0.0,0.0,11.23349,57.02309757549187,0.0,1.665845363944255,0.22430841999288434,0.19515683198943515,0
942,517500,168500,Outer,Kingston,0.0,0.567146426486854,0.0,0.0,0.0,0.0,0.0,0.0,3242.3604684864936,14.169700393,0.0393716999988798,0.0,0.0,12.21371,2139.1461276823193,0.0,8.580409863523846,1.6956478926829341,0.9872479346735759,0
943,519500,168500,Outer,Kingston,0.0,3.54659543337079,0.0,0.0,0.0,29.65448852,0.0,0.13339,4326.974821916917,31.490696268,4.23625067481032,64.560809345,0.0,0.0,1436.2141503673768,0.0,53.5150707441004,1.9279475574597345,1.4374503766818811,1
944,521500,168500,Outer,Kingston,0.0,0.41725135141383,0.0,0.0,0.0,648.42515,0.0,0.44579,9511.506563708526,20.60094936,5.88375218199718,123.817383285,0.0,0.0,3147.1388052800967,0.0,16.076353175858774,4.224303781751777,3.124941933826836,0
945,523500,168500,Outer,Merton,0.0,3.96384230620497,0.0,0.0,0.0,62.74717861,0.0,0.20706,6559.334256779394,0.292483371,5.88368098088872,0.0,0.0,0.0,1913.236198340014,0.0,8.606013273919725,1.8555220595947053,1.252478722856704,0
946,525500,168500,Outer,Merton,0.0,0.938816287111059,0.0,0.0,0.0,105.5722741,0.0,0.42175,7778.366471164094,0.669277176,4.58932691974943,1.387565589,0.0,0.0,6061.602617663369,0.0,18.870963225601955,4.626313879551438,2.60228348544183,0
947,527500,168500,Outer,Merton,0.0,1.14742778064909,0.0,0.0,0.0,86.29885934,0.0,0.34587,8550.102827153485,0.279947276,3.29486144981689,0.0,0.0,0.0,7473.923651731829,0.0,23.638579121053944,4.52299728326838,2.280199656297803,0
948,529500,168500,Outer,Merton,0.0,1.04312912496452,0.0,0.0,0.0,154.2892953,0.0,0.35064,7809.799624598668,0.470832139,2.94187567216854,0.0,0.0,0.0,3721.795936355291,0.0,12.911986180788436,3.0013678558191152,1.8434028385689627,0
949,531500,168500,Outer,Croydon,0.0,0.312938513560373,0.0,0.0,0.0,480.9666794,0.0,0.53188,13177.936543727323,3.916930413,2.23582537682247,63.97092062,0.0,0.0,3068.001006986213,0.0,14.976495410090305,3.8968917286171156,2.3607041445973,0
950,533500,168500,Outer,Croydon,0.0,0.521564189267288,0.0,0.0,0.0,627.7973203,0.0,0.47552,11251.747130958332,13.617648326,4.94235206742246,28.9353421,0.0,0.0,3310.2166960652225,0.0,15.15448849922418,3.2630374475837267,1.84037317842128,0
951,535500,168500,Outer,Croydon,0.0,0.678221173177687,0.0,0.0,0.0,0.0,0.0,0.1292,635.1853120572036,6.885449165,0.515996946000382,0.0,0.0,0.0,11.029217247495279,0.0,0.7988408384683172,0.33226694233481646,0.3173306336651022,0
952,535500,168500,Outer,Bromley,0.0,1.67532393510762,0.0,0.0,0.0,0.0,0.0,0.0,3056.0279013096083,10.82169175,1.27460203599199,0.676880146,0.0,0.0,3057.6543301228944,0.0,10.338368809937025,2.224509713634486,1.4272286575744357,0
953,537500,168500,Outer,Bromley,0.0,1.87763182779218,0.0,0.0,0.0,94.12076791,0.0,0.17083,4875.615842029792,1.442466867,7.76655241114662,0.0,0.0,0.0,2561.372152550603,0.0,9.576404449615403,1.8187467399540849,0.9954199001886302,0
954,539500,168500,Outer,Bromley,0.0,0.0,0.0,0.0,0.0,62.74717861,0.0,0.31195,7593.51230512883,0.189662274,10.2377284448579,26.59188483,0.0,0.0,2223.8129736181663,0.0,9.739240726885114,1.8187908543696767,1.109290727561795,0
955,541500,168500,Outer,Bromley,0.0,1.14742778064909,0.0,0.0,0.0,258.418897,0.0,0.43584,9113.123138010593,2.404530775,4.82461894043121,60.75240128,0.0,0.0,3204.340242380721,0.0,13.661232672106495,2.943879567628264,1.9135250437867157,0
956,543500,168500,Outer,Bromley,0.0,3.44232514202398,0.0,0.0,0.0,51.40111343,0.0,0.08129,3747.9253817391846,0.213874514,4.94235206742246,94.21040025,0.0,0.0,1012.1790530837021,0.0,5.4277191900652895,0.9191165341442993,0.6215491629960839,0
957,545500,168500,Outer,Bromley,0.0,0.0,33.0318618585397,0.0,0.0,23.63763578,0.0,0.18793,4518.907491859721,1.512950103,9.06086961524153,44.7623489,0.0,0.0,2327.62940859042,0.0,8.498727179546146,1.8276009425252626,1.0858745176489009,0
958,547500,168500,Outer,Bromley,0.0,0.312938513560373,0.0,0.0,0.0,26.56010711,0.0,0.24078,5283.559981743707,0.104393157,8.35492821570841,44.74819779,0.0,0.0,2809.217423741645,0.0,10.194079419106979,2.326765756538961,1.3937586719479278,0
959,549500,168500,Non GLA,Non GLA,0.0,0.0293137966510028,0.0,0.0,0.0,0.0,0.0,0.0,31.426862053526776,0.0,0.0031998615802672,20.84209767,0.0,0.0,0.0,0.0,0.15477672608919918,0.016773903418322588,0.008084601974993838,0
960,549500,168500,Outer,Bromley,0.0,5.62581932753391,0.0,0.0,0.0,0.0,0.0,0.00096,400.2744004684482,0.0,0.614174060307618,23.85182068,0.0,0.0,236.8020942072503,0.0,1.8426476575847122,0.25652616401471345,0.1721038324894703,0
961,516500,166500,Non GLA,Non GLA,0.0,0.417242394254536,0.0,0.0,0.0,0.0,0.0,0.25209,6974.80114855778,0.790360289,9.64914071229088,130.744915376,0.0,0.0,2021.8177067733013,0.0,8.370004678953677,1.763919243849845,1.1617453396023893,0
962,518500,166500,Outer,Kingston,0.0,0.417245379974301,0.0,0.0,0.0,191.2032793,0.0,0.37231,9136.155811433971,2.764193604,8.11946447470622,0.0,0.0,0.0,3848.7085363925653,0.0,15.870491703376505,3.005647300493285,1.7195778359395555,0
963,520500,166500,Outer,Kingston,0.0,1.87760570274423,0.0,0.0,0.0,135.5758224,0.0,0.24272,6206.219742159191,1.188824495,8.00179082158204,7.03914435,0.0,0.0,7162.977812102392,0.0,20.378040026718256,4.5699598461985325,2.225583722732303,0
964,522500,166500,Non GLA,Non GLA,0.0,3.284291741302e-05,0.0,0.0,0.0,0.0,0.0,0.0,34.09988926709611,0.008740333,0.0001960124632938,0.01203468,0.0,0.0,2.343339604835816,0.0,0.021863807487580794,0.012685040514607409,0.004399393367344737,0
965,522500,166500,Outer,Sutton,0.0,0.482814771729513,0.0,0.0,0.0,39.19549787,0.0,0.26588,3376.2447210475716,1.06309155,2.90486366067008,0.0,0.0,0.0,613.8821101008915,0.0,3.3927922628759895,0.8174744437784766,0.6156192737807643,0
966,522500,166500,Outer,Merton,0.0,7.46429941205e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.499450379587911,0.004139524,4.43959852759591e-05,0.0,0.0,0.0,0.0,0.0,0.007346178380913078,0.010208738986377749,0.0025816424934595457,0
967,522500,166500,Outer,Kingston,0.0,0.299867032429991,0.0,0.0,0.0,15.72977217,0.0,0.0,3241.128610337697,0.837807987,1.80415399772323,5.636141427,0.0,0.0,996.5959335848071,0.0,4.120813371699985,1.027726819028419,0.7322250835065429,0
968,524500,166500,Outer,Sutton,0.0,0.593273713718852,0.0,0.0,0.0,165.1937882,0.0,0.35659,5161.735735857268,1.628721238,2.71890981985158,0.0,0.0,0.0,2890.724230175945,0.0,10.337438851152726,2.3651062141101393,1.4033456191041225,0
969,524500,166500,Outer,Merton,0.0,0.272117006505812,0.0,0.0,0.0,0.0,0.0,0.0,3348.8493689761517,1.103056019,1.24708406406179,0.0,0.0,0.0,985.8230184898183,0.0,3.982475439916521,1.0361009904481855,0.7124039000095803,0
970,526500,166500,Outer,Sutton,0.0,2.55135874629387,0.0,0.0,0.0,201.0387287,0.0,0.24357,7528.864876231397,0.934041815,2.08419884688338,0.0,0.0,0.0,4000.2506323225193,0.0,15.707412627090983,3.2032762786907663,1.8956061143562661,0
971,526500,166500,Outer,Merton,0.0,0.0201543548424762,0.0,0.0,0.0,0.0,0.0,0.0,736.80019805978,0.083015918,0.0164633715964849,0.0,0.0,0.0,388.5973414873223,0.0,1.318347395791735,0.3569824594142692,0.2105875184341555,0
972,528500,166500,Outer,Sutton,0.0,3.23365468052059,0.0,0.0,0.0,410.4826888,0.0,0.1353,4050.453682192035,0.2731733,0.941387549673228,3.605518065,0.0,0.0,2323.3275889415963,0.0,11.06749195422444,4.710560439365515,1.2590147349641743,0
973,530500,166500,Outer,Croydon,0.0,0.0,0.0,0.0,0.0,82.19702888,0.0,0.29788,4823.535388837105,7.426907588,0.113911721617116,0.0,0.0,0.0,4648.2533742259975,0.0,14.851221020994121,3.043102998551253,1.567514509063895,0
974,530500,166500,Outer,Sutton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.4186958335353,3.248305978,0.0217900521695004,0.0,0.0,0.0,392.27850234057416,0.0,2.3479093970817755,5.210957949014373,5.053578510910565,0
975,532500,166500,Outer,Croydon,0.0,0.0,0.0,0.0,0.0,1477.317554,0.0,0.56109,13416.104887258494,10.18899624,0.588366590300693,146.90406164,0.0,0.0,6524.571257210717,0.0,30.34258809768969,4.510419448973428,2.4528204591648417,1
976,534500,166500,Outer,Croydon,0.0,0.52155299281817,0.0,0.0,0.0,284.7608976,0.0,0.40926,9970.968790877905,2.075669249,5.29525994268156,0.0,0.0,0.0,4366.734469434428,0.0,16.038164032083795,3.743069986595935,2.4618944042593864,0
977,536500,166500,Outer,Croydon,0.0,1.31668076981733,0.0,0.0,0.0,148.7881728,0.0,0.18517,4623.859088377876,3.202726957,3.65623052974151,0.0,0.0,0.0,1826.0858613355645,0.0,7.232666821937276,1.5284959222632237,0.899481964511704,0
978,536500,166500,Outer,Bromley,0.0,0.249377764776943,0.0,0.0,0.0,0.0,0.0,0.0,616.4189695590264,1.393823347,0.692485227694011,0.0,0.0,0.0,36.19797323312781,0.0,0.8823023744080247,0.10459345544055938,0.08441394319205049,0
979,538500,166500,Outer,Bromley,0.0,2.81638616121812,0.0,0.0,0.0,0.0,0.0,0.22344,4740.70622678229,0.54932073,7.17801912648612,0.457476269,0.0,0.0,2152.3161139421695,0.0,8.093254675037157,1.7363478787017241,1.138499635291517,0
980,540500,166500,Outer,Bromley,0.0,3.6509000604949,0.0,0.0,0.0,0.0,0.0,0.24072,4197.914488465254,1.463376386,7.29575057815717,0.0,0.0,0.0,1897.1779960750916,0.0,6.722325333023666,1.9772481759319118,1.285346195438475,0
981,542500,166500,Outer,Bromley,0.0,5.11126038326483,0.0,0.0,0.0,66.13132023,0.0,0.13541,3279.157114473925,1.48147864,5.53064913193489,0.0,0.0,0.0,2989.852312891654,0.0,9.347586518877588,5.435314733485044,1.3858179019954782,0
982,544500,166500,Outer,Bromley,0.0,0.312934034980725,41.0641204614051,0.0,0.0,13.32303107,0.0,0.18913,5033.817231840608,0.0,8.00179082158204,17.59705643,0.0,0.0,1806.0877977037685,0.0,6.737931817615756,1.4858081209050618,0.9922685079818647,0
